date, pm25, pm10, o3, no2, so2, co
2016/1/6, , 40, 13, , , 
2016/1/7, , 70, 12, , , 
2016/1/8, , 82, 12, , , 
2016/1/9, , 85, 12, , , 
2016/1/10, , 105, 12, , , 
2016/1/11, , 100, 11, , , 
2016/1/12, , 174, 11, , , 
2016/1/13, , 274, 15, , , 
2016/1/14, , 101, 12, , , 
2016/1/15, , 197, 15, , , 
2016/1/16, , 62, 14, , , 
2016/1/17, , 59, 13, , , 
2016/1/18, , 111, 10, , , 
2016/1/19, , 255, 12, , , 
2016/1/20, , 105, 14, , , 
2016/1/21, , 65, 15, , , 
2016/1/22, , 35, 12, , , 
2016/1/23, , 37, 8, , , 
2016/1/24, , 235, 9, , , 
2016/1/25, , 163, 11, , , 
2016/1/26, , 95, 10, , , 
2016/1/27, , 120, 9, , , 
2016/1/28, , 128, 10, , , 
2016/1/29, , 148, 13, , , 
2016/1/30, , 86, 13, , , 
2016/1/31, , 100, 12, , , 
2016/2/1, , 108, 15, , , 
2016/2/2, , 87, 16, , , 
2016/2/3, , 102, 16, , , 
2016/2/4, , 96, 18, , , 
2016/2/5, , 105, 17, , , 
2016/2/6, , 109, 17, , , 
2016/2/7, , 247, 16, , , 
2016/2/8, , 307, 20, , , 
2016/2/9, , 56, 24, , , 
2016/2/10, , 52, 26, , , 
2016/2/11, , 45, 24, , , 
2016/2/12, , 38, 20, , , 
2016/2/13, , 78, 22, , , 
2016/2/14, , 55, 22, , , 
2016/2/15, , 57, 23, , , 
2016/2/16, , 71, 24, , , 
2016/2/17, , 89, 24, , , 
2016/2/18, , 67, 22, , , 
2016/2/19, , 80, 23, , , 
2016/2/20, , 88, 27, , , 
2016/2/21, , 56, 28, , , 
2016/2/22, , 44, 23, , , 
2016/2/23, , 78, 21, , , 
2016/2/24, , 86, 22, , , 
2016/2/25, , 86, 21, , , 
2016/2/26, , 65, 23, , , 
2016/2/27, , 67, 21, , , 
2016/2/28, , 82, 24, , , 
2016/2/29, , 49, 25, , , 
2016/3/1, , 50, 31, , , 
2016/3/2, , 39, 32, , , 
2016/3/3, , 44, 30, , , 
2016/3/4, , 64, 28, , , 
2016/3/5, , 29, 25, , , 
2016/3/6, , 50, 24, , , 
2016/3/7, , 34, 24, , , 
2016/3/8, , 44, 21, , , 
2016/3/9, , 43, 19, , , 
2016/3/10, , 43, 20, , , 
2016/3/11, , 38, 27, , , 
2016/3/12, , 43, 24, , , 
2016/3/13, , 48, 18, , , 
2016/3/14, , 47, 17, , , 
2016/3/15, , 55, 23, , , 
2016/3/16, , 61, 17, , , 
2016/3/17, , 36, 17, , , 
2016/3/18, , 38, 14, , , 
2016/3/19, , 44, 14, , , 
2016/3/20, , 46, 17, , , 
2016/3/21, , 50, 14, , , 
2016/3/22, , 41, 18, , , 
2016/3/23, , 47, 21, , , 
2016/3/24, , 37, 24, , , 
2016/3/25, , 61, 24, , , 
2016/3/26, , 58, 27, , , 
2016/3/27, , 60, 25, , , 
2016/3/28, , 34, 15, , , 
2016/3/29, , 47, 24, , , 
2016/3/30, , 48, 24, , , 
2016/3/31, , 41, 29, , , 
2015/10/1, , 45, 16, , , 
2015/10/2, , 49, 12, , , 
2015/10/3, , 48, 13, , , 
2015/10/4, , 62, 7, , , 
2015/10/5, , 85, , , , 
2015/10/6, , 78, 17, , , 
2015/10/7, , 45, 33, , , 
2015/10/8, , 31, 36, , , 
2015/10/9, , 43, 33, , , 
2015/10/10, , 60, 27, , , 
2015/10/11, , 69, 16, , , 
2015/10/12, , 91, 5, , , 
2015/10/13, , 84, 20, , , 
2015/10/14, , 91, 22, , , 
2015/10/15, , 104, 29, , , 
2015/10/16, , 79, 25, , , 
2015/10/17, , 52, 26, , , 
2015/10/18, , 70, 25, , , 
2015/10/19, , 73, 25, , , 
2015/10/20, , 58, 24, , , 
2015/10/21, , 45, 24, , , 
2015/10/22, , 71, 24, , , 
2015/10/23, , 92, 33, , , 
2015/10/24, , 107, 30, , , 
2015/10/25, , 44, 30, , , 
2015/10/26, , 62, 33, , , 
2015/10/27, , 25, 29, , , 
2015/10/28, , 30, 28, , , 
2015/10/29, , 46, 26, , , 
2015/10/30, , 85, 30, , , 
2015/10/31, , 60, , , , 
2015/11/2, , 54, 38, , , 
2015/11/3, , 46, 49, , , 
2015/11/4, , 36, 46, , , 
2015/11/5, , 57, 27, , , 
2015/11/6, , 60, 31, , , 
2015/11/7, , 50, 24, , , 
2015/11/8, , 60, 28, , , 
2015/11/9, , 44, 31, , , 
2015/11/10, , 33, 36, , , 
2015/11/11, , 80, 34, , , 
2015/11/12, , 66, 31, , , 
2015/11/13, , 70, , , , 
2015/11/14, , 53, , , , 
2015/11/15, , 117, , , , 
2015/11/16, , 60, , , , 
2015/11/17, , 62, , , , 
2015/11/18, , 85, , , , 
2015/11/19, , 99, , , , 
2015/11/22, , 101, 38, , , 
2015/11/23, , 71, 118, , , 
2015/11/24, , 79, 130, , , 
2015/11/25, , 95, 75, , , 
2015/11/26, , 80, 30, , , 
2015/11/27, , 88, 66, , , 
2015/11/28, , 91, 78, , , 
2015/11/29, , 106, 36, , , 
2015/11/30, , 60, 51, , , 
2015/12/1, , 45, 44, , , 
2015/12/2, , 51, 27, , , 
2015/12/3, , 59, 7, , , 
2015/12/4, , 147, 11, , , 
2015/12/5, , 63, 12, , , 
2015/12/6, , 49, 16, , , 
2015/12/7, , 80, 26, , , 
2015/12/8, , 86, 18, , , 
2015/12/9, , 78, 23, , , 
2015/12/10, , 45, 30, , , 
2015/12/11, , 49, 12, , , 
2015/12/12, , 73, 23, , , 
2015/12/13, , 82, 27, , , 
2015/12/14, , 50, 17, , , 
2015/12/15, , 51, 42, , , 
2015/12/16, , 102, 68, , , 
2015/12/17, , 63, 68, , , 
2015/12/18, , 41, 61, , , 
2015/12/19, , 49, 48, , , 
2015/12/20, , 69, 42, , , 
2015/12/21, , 42, 31, , , 
2015/12/22, , 54, 26, , , 
2015/12/23, , 82, 23, , , 
2015/12/24, , 75, 22, , , 
2015/12/25, , 162, 22, , , 
2015/12/26, , 99, 23, , , 
2015/12/27, , 53, 28, , , 
2015/12/28, , 63, 29, , , 
2015/12/29, , 119, 30, , , 
2015/12/30, , 43, , , , 
2016/1/3, , 57, 19, , , 
2015/7/1, , 66, , , , 
2015/7/5, , 26, 34, , , 
2015/7/6, , 28, 22, , , 
2015/7/7, , 70, 23, , , 
2015/7/8, , 24, 40, , , 
2015/7/9, , 47, 39, , , 
2015/7/10, , 86, 32, , , 
2015/7/11, , 51, 66, , , 
2015/7/12, , 141, 33, , , 
2015/7/13, , 32, 30, , , 
2015/7/14, , 39, 32, , , 
2015/7/15, , 46, 23, , , 
2015/7/16, , 14, 28, , , 
2015/7/17, , 23, 12, , , 
2015/7/18, , 33, 15, , , 
2015/7/19, , 32, 14, , , 
2015/7/20, , 31, 21, , , 
2015/7/21, , 30, 30, , , 
2015/7/22, , 53, 24, , , 
2015/7/23, , 64, 9, , , 
2015/7/24, , 50, 26, , , 
2015/7/25, , 33, 33, , , 
2015/7/26, , 28, 31, , , 
2015/7/27, , 38, 11, , , 
2015/7/28, , 27, 27, , , 
2015/7/29, , 26, 29, , , 
2015/7/30, , 37, 19, , , 
2015/7/31, , 20, 13, , , 
2015/8/3, , 54, 12, , , 
2015/8/4, , 46, 21, , , 
2015/8/5, , 27, 17, , , 
2015/8/6, , 41, 16, , , 
2015/8/7, , 40, 25, , , 
2015/8/8, , 53, 23, , , 
2015/8/9, , 52, 22, , , 
2015/8/10, , 62, 25, , , 
2015/8/11, , 65, 30, , , 
2015/8/12, , 56, 18, , , 
2015/8/13, , 36, 21, , , 
2015/8/14, , 63, 44, , , 
2015/8/15, , 49, 40, , , 
2015/8/16, , 129, 32, , , 
2015/8/17, , 16, , , , 
2015/8/18, , 30, , , , 
2015/8/19, , 22, , , , 
2015/8/20, , 40, , , , 
2015/8/21, , 48, , , , 
2015/8/22, , 40, , , , 
2015/8/23, , 50, , , , 
2015/8/24, , 57, , , , 
2015/8/25, , 30, , , , 
2015/8/26, , 37, , , , 
2015/8/27, , 61, , , , 
2015/8/28, , 77, , , , 
2015/8/29, , 45, , , , 
2015/8/30, , 43, , , , 
2015/8/31, , 56, 2, , , 
2015/9/1, , 51, 7, , , 
2015/9/2, , 46, 5, , , 
2015/9/3, , 29, 18, , , 
2015/9/4, , 35, 27, , , 
2015/9/5, , 39, 27, , , 
2015/9/6, , 37, 29, , , 
2015/9/7, , 37, 32, , , 
2015/9/8, , 37, 29, , , 
2015/9/9, , 37, 32, , , 
2015/9/10, , 57, 36, , , 
2015/9/11, , 31, 16, , , 
2015/9/12, , 54, 14, , , 
2015/9/13, , 51, 17, , , 
2015/9/14, , 58, 23, , , 
2015/9/15, , 68, 12, , , 
2015/9/16, , 48, 10, , , 
2015/9/17, , 44, 7, , , 
2015/9/18, , 70, 18, , , 
2015/9/19, , 69, 15, , , 
2015/9/20, , 65, 21, , , 
2015/9/21, , 29, 18, , , 
2015/9/22, , 27, 20, , , 
2015/9/23, , 20, 8, , , 
2015/9/24, , 20, 3, , , 
2015/9/25, , 35, 24, , , 
2015/9/26, , 32, 28, , , 
2015/9/27, , 35, 29, , , 
2015/9/28, , 37, 20, , , 
2015/9/29, , 65, 9, , , 
2015/9/30, , 31, 10, , , 
2015/4/1, , 51, , , 9, 
2015/4/2, , 50, , , 4, 
2015/4/3, , 46, , , 7, 
2015/4/4, , 61, , , 9, 
2015/4/5, , 32, , , 10, 
2015/4/6, , 50, , , 6, 
2015/4/7, , 42, , , 14, 
2015/4/8, , 46, , , 13, 
2015/4/9, , 52, , , 12, 
2015/4/10, , 40, , , 3, 
2015/4/11, , 35, , , 4, 
2015/4/12, , 37, , , 12, 
2015/4/13, , 66, , , 16, 
2015/4/14, , 321, , , 3, 
2015/4/15, , 117, , , 10, 
2015/4/16, , 46, , , 4, 
2015/4/17, , 75, , , 3, 
2015/4/18, , 25, , , 9, 
2015/4/19, , 46, 32, , 6, 
2015/4/20, , 58, 32, , 12, 
2015/4/21, , 63, 34, , 6, 
2015/4/22, , 72, 31, , 16, 
2015/4/23, , 68, 30, , 16, 
2015/4/24, , 98, 23, , 6, 
2015/4/25, , 242, , , , 
2015/4/27, , 79, 32, , 17, 
2015/4/28, , 123, 36, , 19, 
2015/4/29, , 130, 31, , 4, 
2015/4/30, , 49, 33, , 7, 
2015/5/1, , 37, 32, , 7, 
2015/5/2, , 51, 29, , 13, 
2015/5/3, , 41, 33, , 5, 
2015/5/4, , 51, 30, , 13, 
2015/5/5, , 48, 31, , 5, 
2015/5/6, , 43, 29, , 6, 
2015/5/7, , 54, 28, , 9, 
2015/5/8, , 45, , , , 
2015/5/10, , 31, 31, , 18, 
2015/5/11, , 64, 31, , 16, 
2015/5/12, , 101, 35, , 8, 
2015/5/13, , 55, 31, , 18, 
2015/5/14, , 29, 28, , 30, 
2015/5/15, , 41, 31, , 30, 
2015/5/16, , 61, 33, , 9, 
2015/5/17, , 69, 29, , 1, 
2015/5/18, , 41, 27, , 18, 
2015/5/19, , 51, 34, , 19, 
2015/5/20, , 61, 31, , 20, 
2015/5/21, , 60, 31, , 17, 
2015/5/22, , 69, 30, , 15, 
2015/5/23, , 63, 30, , 18, 
2015/5/24, , 96, 25, , 33, 
2015/5/25, , 47, 29, , , 
2015/5/26, , 37, 25, , , 
2015/5/27, , 35, 27, , , 
2015/5/28, , 30, 19, , , 
2015/5/29, , 47, 27, , , 
2015/5/30, , 64, 18, , , 
2015/6/3, , 65, 23, , , 
2015/6/4, , 35, 19, , , 
2015/6/5, , 22, 22, , , 
2015/6/6, , 24, 20, , , 
2015/6/7, , 37, 21, , , 
2015/6/8, , 32, 15, , , 
2015/6/9, , 41, 20, , , 
2015/6/10, , 34, 24, , , 
2015/6/11, , 54, 22, , , 
2015/6/12, , 29, 27, , , 
2015/6/13, , 41, 33, , , 
2015/6/14, , 49, 33, , , 
2015/6/15, , 53, 6, , , 
2015/6/16, , 42, , , , 
2015/6/24, , 39, 25, , , 
2015/6/25, , 63, 28, , , 
2015/6/26, , 160, 18, , , 
2015/6/27, , 42, 22, , , 
2015/6/28, , 55, 22, , , 
2015/6/29, , 64, 24, , , 
2015/6/30, , 71, 4, , , 
2015/1/11, , 52, 2, , 20, 
2015/1/12, , 49, , , , 
2015/1/19, , 33, 2, , 7, 
2015/1/25, , 98, 13, , 46, 
2015/2/2, , 60, 15, , 34, 
2015/2/3, , 77, 16, , 37, 
2015/2/4, , 72, 14, , 48, 
2015/2/5, , 92, 17, , 44, 
2015/2/6, , 97, , , , 
2015/2/8, , 96, 13, , 40, 
2015/2/9, , 120, 14, , 42, 
2015/2/10, , 98, 16, , 38, 
2015/2/11, , 78, 15, , 40, 
2015/2/12, , 87, 15, , 40, 
2015/2/13, , 95, 15, , 40, 
2015/2/14, , 93, 18, , 34, 
2015/2/15, , 33, 19, , 34, 
2015/2/16, , 64, 13, , 40, 
2015/2/17, , 77, 15, , 33, 
2015/2/18, , 73, 14, , 36, 
2015/2/19, , 60, 14, , 35, 
2015/2/20, , 76, 13, , 33, 
2015/2/21, , 61, 12, , 38, 
2015/2/22, , 52, 12, , 38, 
2015/2/23, , 70, 12, , 36, 
2015/2/24, , 63, 13, , 35, 
2015/2/25, , 53, 13, , 33, 
2015/2/26, , 57, 13, , 34, 
2015/2/27, , 47, , , , 
2015/3/1, , 68, 15, , 27, 
2015/3/2, , 60, 13, , 12, 
2015/3/3, , 61, 12, , 11, 
2015/3/4, , 61, 13, , 16, 
2015/3/5, , 76, 12, , 7, 
2015/3/6, , 45, , , , 
2015/3/8, , 44, 12, , 16, 
2015/3/9, , 82, 13, , 10, 
2015/3/10, , 58, 12, , 13, 
2015/3/11, , 60, 14, , 13, 
2015/3/12, , 65, 14, , 11, 
2015/3/13, , 47, 15, , 5, 
2015/3/14, , 48, 14, , 6, 
2015/3/15, , 43, 14, , 5, 
2015/3/16, , 33, 13, , 8, 
2015/3/17, , 37, 13, , 10, 
2015/3/18, , 43, 14, , 10, 
2015/3/19, , 38, 14, , 11, 
2015/3/20, , 48, 15, , 7, 
2015/3/21, , 41, 14, , 14, 
2015/3/22, , 43, 18, , 12, 
2015/3/23, , 48, , , 12, 
2015/3/24, , 52, , , 4, 
2015/3/25, , 70, , , 12, 
2015/3/26, , 80, , , 9, 
2015/3/27, , 31, , , 3, 
2015/3/28, , 29, , , 8, 
2015/3/29, , 47, , , 2, 
2015/3/30, , 24, , , 19, 
2015/3/31, , 47, , , 7, 
2014/10/20, , 75, 1, , 12, 
2014/10/21, , 95, 1, , 8, 
2014/10/22, , 51, 2, , 14, 
2014/10/23, , 55, 3, , 15, 
2014/10/24, , 62, 2, , 71, 
2014/10/25, , 73, 3, , 10, 
2014/10/26, , 43, 4, , 34, 
2014/10/27, , 44, 3, , 56, 
2014/10/28, , 42, 2, , 49, 
2014/10/29, , 55, 2, , 1, 
2014/10/30, , 41, 3, , 8, 
2014/10/31, , 39, 3, , 16, 
2014/11/1, , 32, 2, , 12, 
2014/11/2, , 60, 2, , 10, 
2014/11/3, , 50, 2, , 10, 
2014/11/4, , 60, 2, , 11, 
2014/11/5, , 37, 2, , 11, 
2014/11/6, , 40, 1, , 11, 
2014/11/7, , 93, 1, , 10, 
2014/11/8, , 75, 1, , 18, 
2014/11/9, , 66, 2, , 6, 
2014/11/10, , 47, 3, , 9, 
2014/11/11, , 80, 3, , 12, 
2014/11/12, , 33, 2, , 15, 
2014/11/13, , 53, 1, , 16, 
2014/11/14, , 55, 2, , 14, 
2014/11/15, , 56, 1, , 13, 
2014/11/16, , 50, 1, , 14, 
2014/11/17, , 56, 1, , 18, 
2014/11/18, , 62, 2, , 18, 
2014/11/19, , 58, 2, , 13, 
2014/11/20, , 45, 2, , 14, 
2014/11/21, , 40, 1, , 15, 
2014/11/22, , 50, 1, , 30, 
2014/11/23, , 51, 3, , 27, 
2014/11/24, , 32, 2, , 8, 
2014/11/25, , 52, 2, , 7, 
2014/11/26, , 63, 2, , 3, 
2014/11/27, , 38, 1, , 14, 
2014/11/28, , 56, 2, , 19, 
2014/11/29, , 62, 2, , 9, 
2014/11/30, , 54, 2, , 6, 
2014/12/1, , 36, 1, , 15, 
2014/12/2, , 59, 2, , 14, 
2014/12/3, , 44, 1, , 19, 
2014/12/4, , 80, , , , 
2014/12/7, , 63, 1, , 16, 
2014/12/8, , 41, 2, , 18, 
2014/12/9, , 45, 3, , 19, 
2014/12/10, , 27, 1, , 15, 
2014/12/11, , 38, 2, , 23, 
2014/12/12, , 59, 1, , 21, 
2014/12/13, , 49, 1, , 11, 
2014/12/14, , 28, 1, , 6, 
2014/12/15, , 14, 58, , 20, 
2014/12/16, , 38, 1, , 16, 
2014/12/17, , 60, 3, , 17, 
2014/12/19, , 40, 2, , 14, 
2014/12/20, , 61, , , , 
2024/6/23, , , 74, , 4, 10
2023/10/30, , , 15, , 5, 6
2023/7/15, , , 50, , 1, 1
2023/1/22, , , 25, , 15, 5
2022/12/7, , , 10, 33, 48, 22
2021/5/22, , , 8, 6, 1, 
2020/11/28, , , 4, , 16, 
2020/11/29, , , 2, , 21, 
2020/11/30, , , 4, , 13, 
2020/12/1, , , 2, , 21, 
2020/12/2, , , 4, , 27, 
2020/12/10, , , 3, , 14, 
2020/12/11, , , 3, , 20, 
2020/12/12, , , 3, , 29, 
2020/12/13, , , 2, , 23, 
2020/3/31, , , 7, , 7, 
2019/11/11, , , 11, , 1, 
2019/11/12, , , 6, , 7, 
2019/11/13, , , 5, , 10, 
2019/12/7, , , 1, , 16, 
2019/12/9, , , 5, , 5, 
2019/9/22, , , 8, , 8, 
2019/5/28, , , 17, , 1, 
2017/12/31, , , 5, , 26, 
2018/1/23, , , 13, 18, 13, 
2017/7/1, , , 24, , , 4
2016/6/15, , , 4, , , 
2015/11/1, , , 29, , , 
2016/1/2, , , 20, , , 
2015/7/4, , , 23, , , 
2015/8/1, , , 21, , , 
2015/8/2, , , 16, , , 
2015/4/26, , , 29, , 16, 
2015/5/9, , , 33, , 3, 
2015/5/31, , , 29, , , 
2015/6/1, , , 21, , , 
2015/6/2, , , 27, , 51, 
2015/6/18, , , 26, , , 
2015/6/19, , , 25, , , 
2015/6/20, , , 31, , , 
2015/6/21, , , 37, , , 
2015/6/22, , , 18, , , 
2015/6/23, , , 26, , , 
2015/1/10, , , 3, , 22, 
2015/1/18, , , 1, , 27, 
2015/1/24, , , 15, , 49, 
2015/2/1, , , 13, , 46, 
2015/2/7, , , 14, , 42, 
2015/2/28, , , 12, , 41, 
2015/3/7, , , 12, , 7, 
2014/10/19, , , , , 2, 
2014/12/6, , , , , 18, 
2014/12/18, , , 2, 1, 11, 
2021/6/27, , , , 6, 1, 
2022/10/19, , , , , 11, 12
2022/10/20, , , , , 3, 6
2022/7/27, , , , , 1, 4
2022/7/28, , , , , 2, 4
2022/7/29, , , , , 5, 2
2022/7/30, , , , , 4, 2
2022/7/31, , , , , 5, 2
2022/8/1, , , , , 3, 2
2022/8/2, , , , , 3, 3
2022/8/3, , , , , 4, 4
2022/8/4, , , , , 8, 4
2022/8/5, , , , , 4, 2
2022/8/9, , , , , 5, 2
2022/6/29, , , , , 8, 3
2022/1/2, , , , , 12, 
2019/12/31, , , , , 11, 
2016/8/6, , , , , 2, 
2022/3/12, , , , , , 
2021/10/9, , , , , , 
2017/7/22, , , , , , 1
2017/7/29, , , , , , 1
2017/8/22, , , , , , 2
