date, pm25, pm10, o3, no2, so2, co
2022/11/3, , 109, 9, 36, 27, 22
2022/11/4, , 80, 8, 40, 26, 17
2022/11/5, , 237, 8, 43, 32, 27
2022/11/6, , 268, 5, 54, 30, 25
2022/11/7, , 100, 7, 47, 34, 29
2022/11/8, , 526, 5, 51, 29, 26
2022/11/9, , 106, 9, 38, 21, 22
2022/11/10, , 65, 16, 17, 11, 4
2022/11/11, , 104, 9, 27, 18, 12
2022/11/12, , 130, 8, 32, 26, 22
2022/11/13, , 121, 10, 33, 28, 22
2022/11/14, , 130, 7, 40, 28, 20
2022/11/15, , 138, 5, 61, 32, 24
2022/11/16, , 156, 8, 46, 32, 32
2022/11/17, , 109, 13, 31, 33, 29
2022/11/18, , 34, 17, 15, 6, 6
2022/11/19, , 92, 7, 34, 24, 16
2022/11/20, , 104, 10, 42, 44, 25
2022/11/21, , 118, 5, 58, 51, 30
2022/11/22, , 87, 14, 30, 49, 23
2022/11/23, , 98, 17, 22, 36, 23
2022/11/24, , 62, 21, 14, 13, 7
2022/11/25, , 79, 22, 14, 31, 12
2022/11/26, , 90, 15, 19, 25, 21
2022/11/27, , 47, 22, 8, 13, 5
2022/11/28, , 79, 21, 9, 18, 8
2022/11/29, , 74, 23, 17, 21, 11
2022/11/30, , 93, 16, 21, 33, 15
2022/12/1, , 92, 19, 33, 36, 20
2022/12/2, , 105, 12, 27, 38, 15
2022/12/3, , 123, 9, 31, 50, 20
2022/12/4, , 152, 7, 46, 62, 27
2022/12/5, , 116, 14, 27, 44, 19
2022/12/6, , 158, 6, 56, 66, 35
2022/12/7, , 190, 5, 72, 89, 36
2022/12/8, , 157, 9, 56, 68, 32
2022/12/9, , 134, 8, 42, 52, 22
2022/12/10, , 100, 17, 14, 47, 20
2022/12/11, , 78, 20, 12, 26, 15
2022/12/12, , 69, 22, 21, 29, 5
2022/12/13, , 100, , 30, 43, 4
2022/12/14, , 121, , 30, 50, 23
2022/12/15, , 45, 26, 11, 16, 6
2022/12/16, , 62, 19, 25, 26, 11
2022/12/17, , 165, 11, 60, 72, 35
2022/12/18, , 127, 7, 39, 49, 24
2022/12/19, , 106, 11, 23, 39, 16
2022/12/20, , 125, 8, 38, 57, 28
2022/12/21, , 145, 7, 54, 84, 31
2022/12/22, , 203, 4, 94, 90, 39
2022/12/23, , 146, 19, 45, 86, 38
2022/12/24, , 38, 18, 9, 22, 6
2022/12/25, , 31, 19, 10, 12, 7
2022/12/26, , 89, 15, 28, 32, 11
2022/12/27, , 205, 4, 83, 100, 38
2022/12/28, , 219, 6, 85, 118, 38
2022/12/29, , 234, 3, 102, 124, 38
2022/12/30, , 208, 5, 82, 114, 39
2022/12/31, , 231, 5, 75, 122, 37
2022/8/3, , 61, 22, , 1, 3
2022/8/4, , 67, 21, , , 4
2022/8/5, , 35, 18, , , 4
2022/8/6, , 49, 9, , , 1
2022/8/9, , 49, 22, , 1, 1
2022/8/10, , 83, 18, , 1, 3
2022/8/11, , 103, 22, , 1, 4
2022/8/12, , 59, 9, , 1, 3
2022/8/13, , 17, 8, , 1, 4
2022/8/14, , 56, 24, , 1, 3
2022/8/15, , 78, 26, , 1, 2
2022/8/16, , 97, 20, , 1, 3
2022/8/17, , 33, 19, , 8, 2
2022/8/18, , 50, 25, , 1, 2
2022/8/19, , 72, 25, , 1, 3
2022/8/20, , 27, 19, , 1, 2
2022/8/21, , 53, 19, , , 5
2022/8/22, , 43, 11, , , 3
2022/8/23, , 33, 19, , , 3
2022/8/24, , 73, 19, , 1, 3
2022/8/25, , 73, 18, , 1, 5
2022/8/26, , 65, 23, , 1, 2
2022/8/27, , 23, 17, , 1, 3
2022/8/28, , 30, 11, , 1, 5
2022/8/29, , 58, 17, , 1, 5
2022/8/30, , 77, 23, , 1, 2
2022/8/31, , 99, 17, , 1, 4
2022/9/1, , 88, 23, , 2, 3
2022/9/2, , 99, 29, , 3, 2
2022/9/3, , 49, 20, , 1, 2
2022/9/4, , 73, 24, , 1, 2
2022/9/5, , 105, 17, , 3, 4
2022/9/6, , 132, 21, , 5, 3
2022/9/7, , 131, 21, , 2, 2
2022/9/8, , 135, 30, , 5, 2
2022/9/9, , 145, 19, , 4, 3
2022/9/10, , 100, 22, , 3, 2
2022/9/11, , 113, 32, , 1, 2
2022/9/12, , 158, 20, , 3, 3
2022/9/13, , 85, 31, , 1, 2
2022/9/14, , 70, 16, , 7, 1
2022/9/15, , 54, 17, , 1, 1
2022/9/16, , 68, 22, , 1, 3
2022/9/17, , 126, 19, , 1, 4
2022/9/18, , 92, 23, , 2, 4
2022/9/19, , 105, 23, , 5, 4
2022/9/20, , 89, 22, , 2, 5
2022/9/21, , 41, 23, , 2, 3
2022/9/22, , 111, 15, , 7, 5
2022/9/23, , 139, 15, , 2, 6
2022/9/24, , 97, 25, , 2, 5
2022/9/25, , 118, 17, , 6, 5
2022/9/26, , 133, 15, , 7, 6
2022/9/27, , 143, 25, , 4, 3
2022/5/2, , 103, 34, , 8, 3
2022/5/8, , 12, 30, , 6, 2
2022/6/3, , 31, 24, , 3, 4
2022/6/4, , 52, 23, , 3, 7
2022/6/5, , 43, 32, , 3, 3
2021/10/27, , 85, 3, , 7, 
2021/10/28, , 90, 7, , 3, 
2021/6/30, , 64, 6, , , 
2021/4/11, , 37, 25, 5, 9, 
2021/4/25, , 95, 23, 3, 4, 
2021/5/9, , 63, 7, 9, 6, 
2021/1/3, , 75, , 3, 57, 
2021/2/19, , 76, 12, 11, 41, 
2021/2/20, , 37, 22, 4, 15, 
2021/2/21, , 63, 16, 7, 28, 
2021/2/22, , 80, 12, 8, 41, 
2020/10/23, , 80, , 11, 9, 
2020/10/24, , 77, , 10, 7, 
2020/10/25, , 62, , 6, 3, 
2020/10/26, , 71, , 10, 5, 
2020/10/27, , 75, , 11, 7, 
2020/10/28, , 91, , 13, 12, 
2020/11/20, , 63, 11, 7, 26, 
2020/11/21, , 66, 8, 7, 35, 
2020/11/22, , 73, 9, 9, 41, 
2020/11/23, , 88, 3, 12, 41, 
2020/11/24, , 60, 6, 10, 23, 
2020/11/25, , 42, 12, 7, 16, 
2020/11/26, , 70, 7, 10, 35, 
2020/11/27, , 88, 6, 8, 51, 
2020/11/28, , 89, 6, 9, 54, 
2020/11/29, , 108, 3, 10, 63, 
2020/11/30, , 95, 7, 9, 57, 
2020/12/1, , 99, 5, 9, 56, 
2020/12/20, , 253, , 12, 87, 
2020/12/25, , 252, , 9, 86, 
2020/12/26, , 69, , 4, 44, 
2020/12/27, , 39, , 2, 24, 
2021/1/2, , 91, , 4, 62, 
2020/8/22, , 66, 18, 7, 1, 
2020/8/23, , 65, 8, 6, , 
2020/8/24, , 40, , 9, , 
2020/8/25, , 19, , 5, , 
2020/8/26, , 22, , 9, , 
2020/8/27, , 22, , 8, , 
2020/8/28, , 44, , 7, , 
2020/8/29, , 30, , 8, , 
2020/8/30, , 21, , 8, , 
2020/9/4, , 13, , 7, 1, 
2020/9/5, , 12, , 7, 1, 
2020/9/6, , 8, , 5, , 
2020/9/8, , 12, , 6, 1, 
2020/9/9, , 43, , 6, , 
2020/9/10, , 57, , 5, , 
2020/9/11, , 48, , 7, , 
2020/9/12, , 23, , 5, , 
2020/9/13, , 22, , 8, 1, 
2020/9/14, , 20, , 6, , 
2020/9/15, , 51, , 7, , 
2020/9/16, , 78, , 9, , 
2020/9/17, , 80, , 9, 1, 
2020/9/18, , 74, , 9, , 
2020/9/19, , 93, , 10, , 
2020/9/20, , 69, , 9, 1, 
2020/9/21, , 71, , 10, 4, 
2020/4/1, , 68, 13, , 9, 
2020/4/13, , 82, 13, , 4, 
2020/4/14, , 65, 14, , 3, 
2019/12/31, , 309, 1, , 56, 
2020/2/22, , 86, 11, , 26, 
2020/2/23, , 45, 16, , 13, 
2020/2/24, , 27, 17, , 13, 
2020/2/25, , 32, 17, , 11, 
2020/2/26, , 53, 15, , 9, 
2020/3/1, , 37, 15, , 7, 
2019/12/5, , 122, 1, , 38, 
2019/12/8, , 90, 2, , 32, 
2019/8/14, , 33, 8, , 3, 
2019/8/15, , 55, 13, , 1, 
2019/8/16, , 64, 11, , , 
2019/8/17, , 44, 8, , 2, 
2019/8/18, , 30, 10, , 3, 
2019/8/19, , 43, 13, , , 
2019/5/12, , 60, 20, , 3, 
2018/12/31, , 154, 3, , 34, 21
2019/1/20, , 154, , , , 
2019/1/21, , 203, , , , 
2018/10/1, , 107, 11, 19, 3, 4
2018/10/2, , 263, 13, 21, 5, 6
2018/10/3, , 101, 17, 10, 3, 2
2018/10/4, , 62, 17, 7, 5, 1
2018/10/5, , 56, 16, 8, 2, 2
2018/10/6, , 54, 16, 7, 1, 2
2018/10/7, , 54, 16, 7, 1, 2
2018/10/8, , 58, 13, 11, 1, 4
2018/10/9, , 98, 10, 13, 3, 3
2018/11/9, , 119, 8, , 8, 12
2018/11/10, , 121, 8, , 12, 13
2018/11/11, , 128, 5, , 13, 13
2018/11/12, , 128, 5, , 10, 13
2018/11/13, , 154, 13, , 8, 11
2018/7/9, , 34, 18, 8, 1, 3
2018/7/10, , 16, 9, 4, 1, 1
2018/7/11, , 30, 14, 5, 1, 1
2018/7/12, , 36, 18, 5, 1, 2
2018/7/13, , 36, 19, 5, 4, 2
2018/7/14, , 30, 14, 5, 3, 1
2018/7/15, , 30, 11, 7, 1, 2
2018/7/16, , 32, 12, 9, 1, 2
2018/7/17, , 37, 19, 7, 2, 3
2018/7/18, , 42, 19, 7, 1, 1
2018/7/19, , 25, 17, 8, 3, 1
2018/7/23, , 61, 22, 10, 3, 8
2018/7/24, , 63, 22, 10, , 2
2018/9/27, , 40, 17, 11, 1, 3
2018/9/28, , 35, 12, 8, 2, 2
2018/9/29, , 138, 9, 17, 1, 11
2018/9/30, , 222, 13, 16, 2, 6
2018/5/13, , 79, 27, , 3, 4
2018/5/14, , 116, 29, , 3, 3
2018/6/17, , 47, 17, 8, 1, 2
2017/12/31, , 330, , 30, 37, 33
2018/1/18, , 105, 5, 24, 26, 13
2018/1/19, , 147, 1, 29, 21, 20
2018/1/20, , 77, 9, 13, 14, 9
2018/1/23, , 163, 6, 26, 25, 17
2017/10/31, , 117, 6, 21, 9, 13
2017/11/1, , 104, 12, 20, 7, 13
2017/11/2, , 109, 7, 20, 11, 15
2017/11/3, , 155, 1, 25, 16, 22
2017/11/4, , 146, 2, 25, 13, 22
2017/11/5, , 59, 6, 13, 3, 10
2017/11/6, , 83, 10, 24, 6, 15
2017/11/7, , 120, 3, 31, 11, 25
2017/11/8, , 217, 7, 21, 10, 17
2017/11/9, , 77, 7, 17, 17, 12
2017/11/10, , 97, 4, 26, 15, 22
2017/11/11, , 101, 2, 19, 12, 14
2017/11/12, , 65, 12, 16, 9, 9
2017/12/9, , 87, 9, 22, 13, 17
2017/12/10, , 125, 8, 24, 23, 19
2017/12/11, , 137, 3, 28, 24, 21
2017/12/12, , 117, 7, 26, 23, 20
2017/12/13, , 161, 1, 30, 23, 25
2017/12/14, , 127, 7, 24, 20, 20
2017/12/15, , 106, 7, 24, 23, 17
2017/12/16, , 107, 6, 25, 19, 17
2017/12/17, , 81, 12, 25, 14, 13
2017/12/18, , 75, 6, 30, 28, 22
2017/9/10, , 25, 16, 9, 3, 1
2017/4/1, , 109, 22, 16, , 3
2017/4/2, , 109, 22, 16, , 3
2017/4/3, , 118, 21, 19, , 5
2017/4/4, , 107, 19, 14, , 1
2017/4/5, , 86, 21, 12, , 2
2017/4/6, , 117, 22, 15, , 4
2017/4/8, , 81, 24, 14, , 3
2017/4/9, , 110, 27, 13, , 2
2017/4/10, , 97, 26, 10, , 
2017/4/11, , 82, 23, 14, , 3
2017/4/12, , 120, 22, 17, , 3
2017/4/13, , 104, 23, 15, , 2
2017/4/14, , 57, 24, 15, , 2
2017/4/15, , 49, 24, 13, , 1
2017/4/16, , 54, 21, 11, , 
2017/4/17, , 34, 62, 12, , 4
2017/4/18, , 100, 98, 12, , 2
2017/4/19, , 69, 120, 10, , 
2017/4/20, , 45, 126, 16, , 3
2017/2/16, , 160, 10, 28, 28, 23
2017/2/17, , 148, 13, 25, 30, 23
2017/2/18, , 64, 20, 13, 12, 11
2017/2/19, , 126, 12, 27, 22, 22
2017/2/20, , 149, 14, , 28, 26
2017/2/21, , 125, 17, , 17, 21
2017/2/22, , 140, 10, , 24, 21
2017/2/23, , 125, 14, 25, 22, 18
2017/2/24, , 128, 13, 24, 20, 20
2017/2/25, , 151, 14, 25, 20, 22
2017/2/26, , 130, 15, 22, 17, 17
2017/2/27, , 97, 22, 17, 14, 12
2017/2/28, , 96, 16, 19, 22, 13
2017/3/1, , 106, 12, 23, 23, 17
2017/3/2, , 97, 15, 18, 15, 13
2017/3/3, , 55, 21, 9, 9, 6
2017/3/4, , 63, 21, 11, 10, 7
2017/3/5, , 54, 18, 12, 7, 7
2017/3/6, , 90, 15, 16, 10, 11
2017/3/7, , 92, 15, 19, 14, 12
2017/3/8, , 115, 12, 23, 20, 13
2017/3/9, , 127, 17, 18, 16, 13
2017/3/11, , 141, 12, 20, 18, 16
2017/3/12, , 119, 16, 22, 24, 10
2017/3/13, , 128, 17, 22, 22, 14
2017/3/14, , 107, 17, 18, 18, 10
2017/3/15, , 110, 16, 16, 17, 9
2017/3/16, , 110, 20, 12, 11, 5
2017/3/17, , 57, 17, 10, 12, 4
2017/3/18, , 70, 20, 11, 11, 6
2017/3/19, , 91, 19, 15, 14, 8
2017/3/20, , 130, 19, 15, 12, 10
2017/3/21, , 88, 23, 10, 8, 3
2017/3/22, , 68, 21, 9, 7, 1
2017/3/23, , 99, 23, 11, 7, 1
2017/3/24, , 106, 25, 13, 9, 4
2017/3/25, , 92, 19, 17, 23, 3
2017/3/26, , 97, 23, 16, 13, 3
2017/3/27, , 113, 22, 16, , 3
2017/3/28, , 115, 22, 13, , 2
2017/3/29, , 97, 23, 16, , 3
2017/3/30, , 110, 19, 19, , 4
2017/3/31, , 110, 18, 18, , 5
2015/10/1, , 65, 23, 13, 1, 8
2015/10/2, , 60, 15, 17, 7, 8
2015/10/3, , 89, 18, 19, 7, 9
2015/10/4, , 85, 18, 19, 7, 9
2015/10/5, , 105, 15, 19, 7, 9
2015/10/6, , 133, 17, 18, 7, 7
2015/10/7, , 59, 18, 8, 3, 6
2015/10/8, , 55, 20, 12, 4, 8
2015/10/9, , 81, 18, 13, 4, 7
2015/10/10, , 100, 14, 16, 4, 10
2015/10/11, , 100, 14, 21, 8, 12
2015/10/12, , 104, 11, 22, 7, 11
2015/10/13, , 67, 6, 16, 2, 13
2015/10/14, , 224, 7, 27, 10, 12
2015/10/15, , 180, 7, 24, 8, 12
2015/10/16, , 147, 18, 9, 2, 6
2015/10/17, , 33, 13, 6, 2, 6
2015/10/18, , 85, 8, 21, 7, 13
2015/10/19, , 86, 9, 20, 6, 13
2015/10/20, , 74, 8, 20, 8, 12
2015/10/21, , 66, 7, 22, 5, 13
2015/10/22, , 92, 7, 25, 14, 14
2015/10/23, , 113, 6, 25, 14, 17
2015/10/24, , 79, 20, 9, , 7
2015/10/25, , 57, 15, 13, 2, 10
2015/10/26, , 86, 19, 10, 3, 9
2015/10/27, , 45, 20, 15, 4, 12
2015/10/28, , 46, 19, 9, 3, 9
2015/10/29, , 77, 16, 27, 10, 17
2015/10/30, , 70, 14, 21, 9, 15
2015/10/31, , 70, 5, 19, 7, 17
2015/11/2, , 110, 3, 33, , 23
2015/11/3, , 73, 12, 17, , 16
2015/11/4, , 57, 17, 14, , 11
2015/11/5, , 79, 11, 20, , 15
2015/11/6, , 99, 9, 20, , 17
2015/11/7, , 87, 11, 18, , 17
2015/11/8, , 90, 6, 20, , 17
2015/11/9, , 167, 5, 22, , 11
2015/11/10, , 188, 8, 26, , 14
2015/11/11, , 160, 3, 30, , 7
2015/11/12, , 132, 4, 27, , 22
2015/11/13, , 104, 3, 14, , 
2015/11/15, , 187, 11, 14, , 
2015/11/16, , 92, 14, 18, 11, 5
2015/11/17, , 207, 7, 26, 24, 3
2015/11/18, , 159, 3, 34, 32, 4
2015/11/19, , 109, 4, 34, 37, 5
2015/11/20, , 149, 3, 36, 45, 7
2015/11/21, , 121, 7, 32, 43, 15
2015/11/22, , 111, 7, 30, 46, 7
2015/11/23, , 143, 6, 32, 46, 16
2015/11/24, , 231, 4, 35, 49, 8
2015/11/25, , 142, 3, 35, 49, 14
2015/11/26, , 169, 3, 43, 54, 26
2015/11/27, , 265, 1, 38, 58, 20
2015/11/28, , 87, 4, 31, 40, 16
2015/11/29, , 108, 8, , 27, 18
2015/11/30, , 220, 4, , 47, 12
2015/12/1, , 72, 9, 23, 20, 
2015/12/2, , 72, 15, 14, 15, 
2015/12/3, , 122, 9, 27, 25, 39
2015/12/4, , 376, 6, 38, 40, 50
2015/12/5, , 389, 4, 34, 47, 41
2015/12/6, , 418, 5, 36, 50, 45
2015/12/7, , 342, 3, 36, 51, 36
2015/12/8, , 154, 4, 31, 36, 18
2015/12/9, , 272, 4, 37, 39, 
2015/12/10, , 351, 7, 26, 44, 
2015/12/11, , 195, 9, 33, 33, 
2015/12/12, , 353, 8, 38, 50, 
2015/12/13, , 139, 6, 26, 30, 
2015/12/14, , 92, 12, 24, 25, 
2015/12/15, , 100, 16, 22, 24, 
2015/12/16, , 328, 9, 38, 49, 
2015/12/17, , 673, 11, 45, 63, 
2015/12/18, , 432, 7, 40, 56, 
2015/12/19, , 605, 7, 43, 63, 
2015/12/20, , 541, , 44, , 
2015/12/21, , 57, 4, 18, 21, 8
2015/12/22, , 237, 3, 30, 54, 
2015/12/23, , 127, , 31, , 
2015/12/24, , 300, 1, 37, 63, 
2015/7/1, , 69, , , , 
2015/7/5, , 36, 32, , 8, 9
2015/7/6, , 28, 20, 13, 3, 6
2015/7/7, , 73, 31, 9, 1, 2
2015/7/8, , 38, 33, 13, 2, 1
2015/7/9, , 60, 36, 9, 2, 1
2015/7/10, , 66, 38, 10, 4, 
2015/7/11, , 60, 62, 6, 1, 
2015/7/12, , 86, 31, 5, 1, 
2015/7/13, , 27, 32, 6, 1, 
2015/7/14, , 74, 30, 6, 1, 
2015/7/15, , 124, 19, 8, 1, 
2015/7/16, , 61, 25, 11, , 1
2015/7/17, , 22, 9, 9, , 1
2015/7/18, , 26, 12, 9, , 1
2015/7/19, , 18, 11, 13, , 1
2015/7/20, , 24, 20, 12, , 2
2015/7/21, , 42, 25, 15, , 1
2015/7/22, , 53, 36, 15, 1, 1
2015/7/23, , 67, 9, 17, , 2
2015/7/24, , 64, 21, 11, , 
2015/7/25, , 38, 30, 11, 3, 
2015/7/26, , 45, 37, 10, 1, 
2015/7/27, , 30, 16, 14, 1, 
2015/7/28, , 26, 25, , 1, 1
2015/7/29, , 27, 26, , , 1
2015/7/30, , 47, 22, , 1, 
2015/7/31, , 32, 21, , , 
2015/8/1, , 16, 26, , 1, 
2015/8/2, , 23, 25, , 1, 1
2015/8/3, , 41, 18, , 1, 1
2015/8/4, , 48, 20, , , 1
2015/8/5, , 38, 17, , 1, 1
2015/8/6, , 43, 22, , 1, 1
2015/8/7, , 58, 25, , 1, 
2015/8/8, , 60, 25, , 1, 
2015/8/9, , 71, 24, , 1, 
2015/8/10, , 102, 24, 14, 2, 
2015/8/11, , 83, 29, 11, 1, 
2015/8/12, , 76, 23, 8, , 1
2015/8/13, , 37, 24, 12, 2, 1
2015/8/14, , 62, 31, 10, 1, 
2015/8/15, , 65, 37, 5, , 
2015/8/16, , 124, 29, 8, , 
2015/8/17, , 79, 20, 6, , 
2015/8/18, , 29, 12, 6, 1, 
2015/8/19, , 25, 19, 10, 1, 3
2015/8/20, , 63, 21, 10, , 
2015/8/21, , 57, 24, 10, 2, 
2015/8/22, , 52, 26, 9, 1, 1
2015/8/23, , 67, 27, 9, 1, 
2015/8/24, , 72, 30, 10, 1, 2
2015/8/25, , 62, 24, 16, 1, 2
2015/8/26, , 97, 25, 15, 2, 2
2015/8/27, , 97, 22, 11, 1, 2
2015/8/28, , 254, 27, 10, , 1
2015/8/29, , 66, 25, 13, 2, 2
2015/8/30, , 76, 26, 10, 2, 2
2015/8/31, , 98, 10, 5, , 2
2015/9/1, , 75, 21, 12, 2, 3
2015/9/2, , 69, 21, 11, 1, 2
2015/9/3, , 50, 26, 11, 1, 2
2015/9/4, , 39, 19, 12, 1, 2
2015/9/5, , 53, 18, 12, 4, 2
2015/9/6, , 37, 24, 7, 1, 2
2015/9/7, , 95, 20, 9, , 3
2015/9/8, , 47, 16, 11, 2, 4
2015/9/9, , 65, 20, 11, 2, 5
2015/9/10, , 64, 22, 8, 1, 4
2015/9/11, , 65, 16, 15, 9, 5
2015/9/12, , 67, 18, 14, 6, 4
2015/9/13, , 68, 23, 13, 3, 5
2015/9/14, , 98, 23, 11, 1, 3
2015/9/15, , 105, 21, 9, 2, 3
2015/9/16, , 69, 17, 14, 4, 4
2015/9/17, , 71, 18, 15, 5, 4
2015/9/18, , 107, 10, 10, 1, 4
2015/9/19, , 79, 14, 18, 2, 5
2015/9/20, , 97, 23, 10, , 4
2015/9/21, , 33, 17, 11, , 4
2015/9/22, , 32, 20, 9, 1, 4
2015/9/23, , 53, 15, 7, , 3
2015/9/24, , 26, 16, 10, 1, 6
2015/9/25, , 43, 11, 12, 2, 7
2015/9/26, , 63, 15, 12, 2, 7
2015/9/27, , 65, 16, 17, 2, 8
2015/9/28, , 91, 15, 13, 4, 6
2015/9/29, , 99, 19, 12, 4, 7
2015/9/30, , 28, 23, 13, 4, 7
2015/4/1, , 115, , 20, 11, 10
2015/4/2, , 102, , 15, 9, 12
2015/4/3, , 71, , 14, 8, 35
2015/4/4, , 79, , 14, 10, 39
2015/4/5, , 57, , 17, 8, 21
2015/4/6, , 73, , 20, 9, 21
2015/4/7, , 83, , 21, 8, 18
2015/4/8, , 83, , 22, 10, 17
2015/4/9, , 103, , 18, 9, 9
2015/4/10, , 104, , 12, 5, 16
2015/4/11, , 77, , 16, 8, 16
2015/4/12, , 89, , 28, 19, 13
2015/4/13, , 160, , 21, 11, 58
2015/4/14, , 523, , 11, 6, 37
2015/4/15, , 172, , 18, 9, 15
2015/4/16, , 91, , 18, 9, 18
2015/4/17, , 123, , 11, 4, 23
2015/4/18, , 59, , 14, 6, 16
2015/4/19, , 82, 8, 17, 6, 17
2015/4/20, , 119, 8, 13, 6, 29
2015/4/21, , 96, 10, 15, 7, 5
2015/4/22, , 168, 9, 16, 7, 1
2015/4/23, , 99, 9, 20, 10, 
2015/4/24, , 122, 8, 21, 8, 
2015/4/25, , 125, 10, 16, 5, 
2015/4/26, , 219, 6, 25, 16, 
2015/4/27, , 98, 7, 18, 7, 
2015/4/28, , 123, 7, 13, 8, 
2015/4/29, , 101, 6, 14, 5, 
2015/4/30, , 57, 9, 17, 4, 
2015/5/1, , 45, 10, 12, 3, 
2015/5/2, , 65, 9, 14, 3, 3
2015/5/3, , 59, 9, 12, 3, 1
2015/5/4, , 90, 8, 10, 2, 
2015/5/5, , 66, 7, 9, 2, 
2015/5/6, , 72, 6, 10, 3, 2
2015/5/7, , 84, 6, 13, 3, 
2015/5/8, , 79, 7, 11, 3, 
2015/5/9, , 87, 8, 10, 3, 
2015/5/10, , 43, 9, 18, 5, 
2015/5/11, , 114, 8, 21, 10, 
2015/5/12, , 209, 9, 11, 2, 
2015/5/13, , 158, 8, 10, 2, 
2015/5/14, , 95, 8, 19, 9, 
2015/5/15, , 112, 9, 20, 7, 
2015/5/16, , 109, 9, 12, 2, 
2015/5/17, , 148, 7, 10, 2, 
2015/5/18, , 97, 29, 13, 3, 2
2015/5/19, , 86, 30, 17, 7, 
2015/5/20, , 127, 30, 18, 6, 
2015/5/21, , 173, 30, 16, 4, 
2015/5/22, , 125, 32, 16, 5, 
2015/5/23, , 74, 28, 15, 4, 29
2015/5/24, , 99, 26, 14, 3, 26
2015/5/25, , 63, 29, 14, 5, 25
2015/5/26, , 49, 22, 15, 7, 26
2015/5/27, , 41, 26, 13, 3, 27
2015/5/28, , 34, 22, 17, 5, 32
2015/5/29, , 63, 37, 12, 1, 22
2015/5/30, , 106, 22, 12, 2, 27
2015/5/31, , 39, 24, 11, 1, 27
2015/6/1, , 31, 26, 13, 4, 30
2015/6/2, , 53, 23, 17, 4, 26
2015/6/3, , 72, 19, 15, 5, 26
2015/6/4, , 48, 16, 12, 1, 26
2015/6/5, , 30, 22, 16, 1, 36
2015/6/6, , 57, 20, 14, 2, 27
2015/6/7, , 54, 16, 14, 1, 24
2015/6/8, , 36, 10, 14, 1, 25
2015/6/9, , 39, 18, 15, 2, 24
2015/6/10, , 57, 21, 14, 2, 23
2015/6/11, , 81, 16, 13, 2, 21
2015/6/12, , 52, 26, 15, 2, 21
2015/6/13, , 53, 31, 16, 6, 21
2015/6/14, , 80, 27, 18, 6, 14
2015/6/15, , 82, 19, 15, 3, 
2015/6/16, , 77, 26, 15, 4, 
2015/6/17, , 73, 26, 17, 2, 
2015/6/18, , 103, , , , 
2015/6/22, , 98, 18, 11, , 1
2015/6/23, , 48, 28, 12, 1, 1
2015/6/24, , 50, 32, 14, 5, 
2015/6/25, , 68, 24, 14, 1, 1
2015/6/26, , 220, 23, 10, 1, 1
2015/6/27, , 37, 20, 11, , 
2015/6/28, , 52, 27, 11, 4, 24
2015/6/29, , 60, 21, 10, 1, 18
2015/6/30, , 99, 11, 14, 1, 20
2015/1/4, , 84, 2, 18, 19, 3
2015/1/5, , 120, , , , 
2015/1/11, , 397, 1, 32, 58, 49
2015/1/12, , 536, , , , 
2015/1/18, , 192, , 32, 36, 1
2015/1/19, , 224, , , , 
2015/1/25, , 85, 1, 22, 26, 12
2015/1/26, , 132, , , , 
2015/2/1, , 150, , 31, 43, 16
2015/2/2, , 272, 2, 30, 38, 6
2015/2/3, , 183, 3, 32, 35, 16
2015/2/4, , 288, 2, 36, 33, 11
2015/2/5, , 258, 3, 31, 32, 52
2015/2/6, , 449, , , , 
2015/2/8, , 371, 1, 40, 48, 17
2015/2/9, , 429, 2, 37, 42, 10
2015/2/10, , 293, 2, 33, 34, 10
2015/2/11, , 233, 3, 33, 33, 8
2015/2/12, , 266, 1, 39, 39, 7
2015/2/13, , 309, 3, 29, 37, 10
2015/2/14, , 229, 4, 24, 19, 11
2015/2/15, , 86, 2, 32, 26, 6
2015/2/16, , 144, 2, 33, 27, 4
2015/2/17, , 190, 2, 34, 29, 28
2015/2/18, , 333, 3, 30, 33, 14
2015/2/19, , 218, 4, 21, 18, 11
2015/2/20, , 200, 4, 13, 13, 
2015/2/21, , 118, 3, 24, 26, 4
2015/2/22, , 144, 4, 23, 23, 3
2015/2/23, , 168, 4, 25, 30, 20
2015/2/24, , 300, 4, 23, 25, 8
2015/2/25, , 173, 3, 21, 18, 2
2015/2/26, , 128, 3, 14, 12, 
2015/2/27, , 86, , , , 
2015/3/1, , 155, 4, 15, 15, 1
2015/3/2, , 249, 3, 23, 25, 6
2015/3/3, , 186, 2, 25, 27, 4
2015/3/4, , 151, 3, 24, 23, 3
2015/3/5, , 163, 3, 23, 22, 1
2015/3/6, , 114, 3, 16, 14, 
2015/3/7, , 96, 3, 16, 22, 2
2015/3/8, , 131, 4, 19, 19, 5
2015/3/9, , 130, 3, 25, 26, 10
2015/3/10, , 177, 3, 23, 24, 14
2015/3/11, , 150, 4, 22, 26, 14
2015/3/12, , 185, 4, 21, 26, 7
2015/3/13, , 105, 4, 18, 12, 6
2015/3/14, , 76, 3, 25, 15, 7
2015/3/15, , 105, 3, 24, 14, 7
2015/3/16, , 96, 2, 27, 18, 10
2015/3/17, , 126, 3, 24, 20, 7
2015/3/18, , 117, 3, 21, 17, 5
2015/3/19, , 105, 3, 20, 16, 5
2015/3/20, , 112, 3, 18, 16, 12
2015/3/21, , 112, 3, 19, 17, 4
